,sentence,pos_tag
2194,Ia pun dikenal luas sebagai akademisi profesional dan aktif menulis untuk berbagai media dan jurnal internasional.,"[('Ia', np.str_('PR')), ('pun', np.str_('RP')), ('dikenal', np.str_('VB')), ('luas', np.str_('JJ')), ('sebagai', np.str_('IN')), ('akademisi', np.str_('NN')), ('profesional', np.str_('NN')), ('dan', np.str_('CC')), ('aktif', np.str_('JJ')), ('menulis', np.str_('VB')), ('untuk', np.str_('SC')), ('berbagai', np.str_('DT')), ('media', np.str_('NN')), ('dan', np.str_('CC')), ('jurnal', np.str_('NN')), ('internasional', np.str_('JJ')), ('.', 'SYM')]"
2195,Dharma Pongrekun Siapkan Program Ekonomi GTA untuk Hadapi Resesi,"[('Dharma', np.str_('NNP')), ('Pongrekun', np.str_('NNP')), ('Siapkan', np.str_('VB')), ('Program', np.str_('NNP')), ('Ekonomi', np.str_('NNP')), ('GTA', np.str_('NNP')), ('untuk', np.str_('IN')), ('Hadapi', np.str_('NNP')), ('Resesi', np.str_('NNP'))]"
2196,Calon gubernur Jakarta nomor urut 2 Dharma Pongrekun mengaku sudah mendesain sebuah program ekonomi untuk menyiapkan warga Jakarta dalam menghadapi potensi terjadinya resesi di tahun 2025-2030.,"[('Calon', np.str_('NNP')), ('gubernur', np.str_('NN')), ('Jakarta', np.str_('NNP')), ('nomor', np.str_('NN')), ('urut', np.str_('NN')), ('2', np.str_('NUM')), ('Dharma', np.str_('NNP')), ('Pongrekun', np.str_('NNP')), ('mengaku', np.str_('VB')), ('sudah', np.str_('ADV')), ('mendesain', np.str_('VB')), ('sebuah', np.str_('DT')), ('program', np.str_('NN')), ('ekonomi', np.str_('NN')), ('untuk', np.str_('SC')), ('menyiapkan', np.str_('VB')), ('warga', np.str_('NN')), ('Jakarta', np.str_('NNP')), ('dalam', np.str_('IN')), ('menghadapi', np.str_('VB')), ('potensi', np.str_('NN')), ('terjadi', np.str_('VB')), ('nya', np.str_('DT')), ('resesi', np.str_('NN')), ('di', np.str_('IN')), ('tahun', np.str_('NN')), ('2025-2030', np.str_('NUM')), ('.', 'SYM')]"
2197,Itu sebabnya program ekonomi adil Getuk Tular Adab GTA akan segera saya jalankan supaya rakyat tetap aman ekonominya walau dunia resesi ujar Dharma saat berorasi di kampanye akbar di Lapangan Tabaci Kalideres Jakarta Barat Sabtu 23/11/2024.,"[('Itu', np.str_('PR')), ('sebab', np.str_('NN')), ('nya', np.str_('DT')), ('program', np.str_('NN')), ('ekonomi', np.str_('NN')), ('adil', np.str_('JJ')), ('Getuk', np.str_('NNP')), ('Tular', np.str_('NNP')), ('Adab', np.str_('NNP')), ('GTA', np.str_('NNP')), ('akan', np.str_('ADV')), ('segera', np.str_('ADV')), ('saya', np.str_('PR')), ('jalankan', np.str_('VB')), ('supaya', np.str_('SC')), ('rakyat', np.str_('NN')), ('tetap', np.str_('ADV')), ('aman', np.str_('JJ')), ('ekonomi', np.str_('NN')), ('nya', np.str_('PR')), ('walau', np.str_('SC')), ('dunia', np.str_('NN')), ('resesi', np.str_('NN')), ('ujar', np.str_('VB')), ('Dharma', np.str_('NNP')), ('saat', np.str_('SC')), ('berorasi', np.str_('VB')), ('di', np.str_('IN')), ('kampanye', np.str_('NN')), ('akbar', np.str_('JJ')), ('di', np.str_('IN')), ('Lapangan', np.str_('NNP')), ('Tabaci', np.str_('NNP')), ('Kalideres', np.str_('NNP')), ('Jakarta', np.str_('NNP')), ('Barat', np.str_('NNP')), ('Sabtu', np.str_('NNP')), ('23/11/2024', np.str_('NUM')), ('.', 'SYM')]"
2198,Dharma mengatakan program GTA ini dihadirkannya karena menyadari gaji warga Jakarta tidak cukup untuk membiayai kehidupan mereka sehari-hari.,"[('Dharma', np.str_('NNP')), ('mengatakan', np.str_('VB')), ('program', np.str_('NN')), ('GTA', np.str_('NNP')), ('ini', np.str_('DT')), ('dihadirkan', np.str_('VB')), ('nya', np.str_('PR')), ('karena', np.str_('SC')), ('menyadari', np.str_('VB')), ('gaji', np.str_('NN')), ('warga', np.str_('NN')), ('Jakarta', np.str_('NNP')), ('tidak', np.str_('NEG')), ('cukup', np.str_('ADV')), ('untuk', np.str_('SC')), ('membiayai', np.str_('VB')), ('kehidupan', np.str_('NN')), ('mereka', np.str_('PR')), ('sehari-hari', np.str_('JJ')), ('.', 'SYM')]"
2199,Apalagi mereka yang gajinya sebatas upah minimum regional UMR.,"[('Apalagi', np.str_('CC')), ('mereka', np.str_('PR')), ('yang', np.str_('PR')), ('gaji', np.str_('NN')), ('nya', np.str_('PR')), ('sebatas', np.str_('JJ')), ('upah', np.str_('NN')), ('minimum', np.str_('VB')), ('regional', np.str_('JJ')), ('UMR', np.str_('NNP')), ('.', 'SYM')]"
2200,Enggak bakal cukup UMR untuk satu keluarga empat anak.,"[('Enggak', np.str_('NEG')), ('bakal', np.str_('ADV')), ('cukup', np.str_('ADV')), ('UMR', np.str_('NNP')), ('untuk', np.str_('SC')), ('satu', np.str_('NUM')), ('keluarga', np.str_('NN')), ('empat', np.str_('NUM')), ('anak', np.str_('NN')), ('.', 'SYM')]"
2201,Maka Getuk Tular Adab akan membuka jalan bagi ibu dan anggota keluarga lainnya untuk mendapatkan penghasilan imbuh dia.,"[('Maka', np.str_('SC')), ('Getuk', np.str_('NNP')), ('Tular', np.str_('NNP')), ('Adab', np.str_('NNP')), ('akan', np.str_('ADV')), ('membuka', np.str_('VB')), ('jalan', np.str_('NN')), ('bagi', np.str_('IN')), ('ibu', np.str_('NN')), ('dan', np.str_('CC')), ('anggota', np.str_('NN')), ('keluarga', np.str_('NN')), ('lain', np.str_('JJ')), ('nya', np.str_('DT')), ('untuk', np.str_('SC')), ('mendapatkan', np.str_('VB')), ('penghasilan', np.str_('NN')), ('imbuh', np.str_('NN')), ('dia', np.str_('PR')), ('.', 'SYM')]"
2202,Salah satu jalan untuk mensukseskan program ini adalah jika para warga kompak hanya menggunakan produk lokal tidak lagi membeli produk luar negeri.,"[('Salah', np.str_('JJ')), ('satu', np.str_('NUM')), ('jalan', np.str_('NN')), ('untuk', np.str_('SC')), ('mensukseskan', np.str_('VB')), ('program', np.str_('NN')), ('ini', np.str_('DT')), ('adalah', np.str_('ADV')), ('jika', np.str_('SC')), ('para', np.str_('DT')), ('warga', np.str_('NN')), ('kompak', np.str_('JJ')), ('hanya', np.str_('ADV')), ('menggunakan', np.str_('VB')), ('produk', np.str_('NN')), ('lokal', np.str_('JJ')), ('tidak', np.str_('NEG')), ('lagi', np.str_('ADV')), ('membeli', np.str_('VB')), ('produk', np.str_('NN')), ('luar', np.str_('NN')), ('negeri', np.str_('NN')), ('.', 'SYM')]"
2203,Mari mulai hari ini kita membuat tekad mengambil satu tekad kita akan hanya menggunakan produk Jakarta.,"[('Mari', np.str_('VB')), ('mulai', np.str_('VB')), ('hari', np.str_('NN')), ('ini', np.str_('DT')), ('kita', np.str_('PR')), ('membuat', np.str_('VB')), ('tekad', np.str_('NN')), ('mengambil', np.str_('VB')), ('satu', np.str_('NUM')), ('tekad', np.str_('NN')), ('kita', np.str_('PR')), ('akan', np.str_('ADV')), ('hanya', np.str_('ADV')), ('menggunakan', np.str_('VB')), ('produk', np.str_('NN')), ('Jakarta', np.str_('NNP')), ('.', 'SYM')]"
2204,Itu adalah cara untuk membuat ekonomi rakyat Jakarta bangkit jelas Dharma lagi.,"[('Itu', np.str_('PR')), ('adalah', np.str_('ADV')), ('cara', np.str_('NN')), ('untuk', np.str_('SC')), ('membuat', np.str_('VB')), ('ekonomi', np.str_('NN')), ('rakyat', np.str_('NN')), ('Jakarta', np.str_('NNP')), ('bangkit', np.str_('VB')), ('jelas', np.str_('JJ')), ('Dharma', np.str_('NNP')), ('lagi', np.str_('ADV')), ('.', 'SYM')]"
2205,Selain mendorong penggunaan produk lokal Dharma mengaku sudah menyiapkan sebuah tim untuk mengajarkan warga cara membuat usaha yang benar.,"[('Selain', np.str_('CC')), ('mendorong', np.str_('VB')), ('penggunaan', np.str_('NN')), ('produk', np.str_('NN')), ('lokal', np.str_('JJ')), ('Dharma', np.str_('NNP')), ('mengaku', np.str_('VB')), ('sudah', np.str_('ADV')), ('menyiapkan', np.str_('VB')), ('sebuah', np.str_('DT')), ('tim', np.str_('NN')), ('untuk', np.str_('SC')), ('mengajarkan', np.str_('VB')), ('warga', np.str_('NN')), ('cara', np.str_('NN')), ('membuat', np.str_('VB')), ('usaha', np.str_('NN')), ('yang', np.str_('PR')), ('benar', np.str_('JJ')), ('.', 'SYM')]"
2206,Saya akan kirim tim ekonomi adab yang akan mengajarkan kepada setiap keluarga sampai bisa membuatnya dengan kualitas yang bagus lanjut dia.,"[('Saya', np.str_('PR')), ('akan', np.str_('ADV')), ('kirim', np.str_('VB')), ('tim', np.str_('NN')), ('ekonomi', np.str_('NN')), ('adab', np.str_('VB')), ('yang', np.str_('PR')), ('akan', np.str_('ADV')), ('mengajarkan', np.str_('VB')), ('kepada', np.str_('IN')), ('setiap', np.str_('DT')), ('keluarga', np.str_('NN')), ('sampai', np.str_('IN')), ('bisa', np.str_('ADV')), ('membuat', np.str_('VB')), ('nya', np.str_('PR')), ('dengan', np.str_('IN')), ('kualitas', np.str_('NN')), ('yang', np.str_('PR')), ('bagus', np.str_('JJ')), ('lanjut', np.str_('JJ')), ('dia', np.str_('PR')), ('.', 'SYM')]"
2207,Tim ini tidak hanya mengajarkan cara untuk mencari pasar atau memberikan modal tapi hingga ke ilmu negosiasi dengan konsumen luar negeri.,"[('Tim', np.str_('NN')), ('ini', np.str_('DT')), ('tidak', np.str_('NEG')), ('hanya', np.str_('ADV')), ('mengajarkan', np.str_('VB')), ('cara', np.str_('NN')), ('untuk', np.str_('IN')), ('mencari', np.str_('VB')), ('pasar', np.str_('NN')), ('atau', np.str_('CC')), ('memberikan', np.str_('VB')), ('modal', np.str_('NN')), ('tapi', np.str_('CC')), ('hingga', np.str_('IN')), ('ke', np.str_('IN')), ('ilmu', np.str_('NN')), ('negosiasi', np.str_('NN')), ('dengan', np.str_('IN')), ('konsumen', np.str_('NN')), ('luar', np.str_('NN')), ('negeri', np.str_('NN')), ('.', 'SYM')]"
2208,Rakyat cuma perlu melihara adab saat berkarya agar kualitas barangnya bagus dan betul jadi manfaat buat pemakai kata dia.,"[('Rakyat', np.str_('NN')), ('cuma', np.str_('ADV')), ('perlu', np.str_('ADV')), ('melihara', np.str_('VB')), ('adab', np.str_('VB')), ('saat', np.str_('SC')), ('berkarya', np.str_('VB')), ('agar', np.str_('SC')), ('kualitas', np.str_('NN')), ('barang', np.str_('NN')), ('nya', np.str_('PR')), ('bagus', np.str_('JJ')), ('dan', np.str_('CC')), ('betul', np.str_('JJ')), ('jadi', np.str_('VB')), ('manfaat', np.str_('NN')), ('buat', np.str_('IN')), ('pemakai', np.str_('NN')), ('kata', np.str_('NN')), ('dia', np.str_('PR')), ('.', 'SYM')]"
2209,Dharma meyakini dengan cara ini warga Jakarta dapat hidup makmur dan berkecukupan.,"[('Dharma', np.str_('NNP')), ('meyakini', np.str_('VB')), ('dengan', np.str_('IN')), ('cara', np.str_('NN')), ('ini', np.str_('DT')), ('warga', np.str_('NN')), ('Jakarta', np.str_('NNP')), ('dapat', np.str_('ADV')), ('hidup', np.str_('VB')), ('makmur', np.str_('NN')), ('dan', np.str_('CC')), ('berkecukupan', np.str_('VB')), ('.', 'SYM')]"
2210,Diketahui tahapan pilkada memasuki masa kampanye pada 25 September-23 November 2024.,"[('Diketahui', np.str_('VB')), ('tahapan', np.str_('NN')), ('pilkada', np.str_('NN')), ('memasuki', np.str_('VB')), ('masa', np.str_('NN')), ('kampanye', np.str_('NN')), ('pada', np.str_('IN')), ('25', np.str_('NUM')), ('September-23', np.str_('NNP')), ('November', np.str_('NNP')), ('2024', np.str_('NUM')), ('.', 'SYM')]"
2211,Kemudian sebelum memasuki hari pemungutan suara pada 24-26 November 2024 ditetapkan sebagai masa tenang.,"[('Kemudian', np.str_('CC')), ('sebelum', np.str_('SC')), ('memasuki', np.str_('VB')), ('hari', np.str_('NN')), ('pemungutan', np.str_('NN')), ('suara', np.str_('NN')), ('pada', np.str_('IN')), ('24-26', np.str_('NUM')), ('November', np.str_('NNP')), ('2024', np.str_('NUM')), ('ditetapkan', np.str_('VB')), ('sebagai', np.str_('IN')), ('masa', np.str_('NN')), ('tenang', np.str_('JJ')), ('.', 'SYM')]"
2212,Hari pemungutan suara Pilkada 2024 akan digelar secara serentak di seluruh Indonesia pada 27 November 2024.,"[('Hari', np.str_('NNP')), ('pemungutan', np.str_('NN')), ('suara', np.str_('NN')), ('Pilkada', np.str_('NNP')), ('2024', np.str_('NUM')), ('akan', np.str_('ADV')), ('digelar', np.str_('VB')), ('secara', np.str_('IN')), ('serentak', np.str_('NN')), ('di', np.str_('IN')), ('seluruh', np.str_('DT')), ('Indonesia', np.str_('NNP')), ('pada', np.str_('IN')), ('27', np.str_('NUM')), ('November', np.str_('NNP')), ('2024', np.str_('NUM')), ('.', 'SYM')]"
2213,Mengenal Ugly Fruit Si Buruk Rupa yang Punya Peluang Ekonomi di Tanah Air,"[('Mengenal', np.str_('VB')), ('Ugly', np.str_('NNP')), ('Fruit', np.str_('NNP')), ('Si', np.str_('NNP')), ('Buruk', np.str_('NNP')), ('Rupa', np.str_('NNP')), ('yang', np.str_('PR')), ('Punya', np.str_('NNP')), ('Peluang', np.str_('NNP')), ('Ekonomi', np.str_('NNP')), ('di', np.str_('IN')), ('Tanah', np.str_('NN')), ('Air', np.str_('NNP'))]"
2214,Buah-buahan segar dengan warna cerah dan bentuk mulus kerap menjadi pilihan utama di pasar.,"[('Buah-buahan', np.str_('NN')), ('segar', np.str_('JJ')), ('dengan', np.str_('IN')), ('warna', np.str_('NN')), ('cerah', np.str_('JJ')), ('dan', np.str_('CC')), ('bentuk', np.str_('NN')), ('mulus', np.str_('JJ')), ('kerap', np.str_('ADV')), ('menjadi', np.str_('VB')), ('pilihan', np.str_('NN')), ('utama', np.str_('JJ')), ('di', np.str_('IN')), ('pasar', np.str_('NN')), ('.', 'SYM')]"
2215,Namun tahukah Anda bahwa banyak buah tidak pernah sampai ke meja makan hanya karena penampilannya yang dianggap kurang sempurna,"[('Namun', np.str_('CC')), ('tahu', np.str_('NN')), ('kah', np.str_('RP')), ('Anda', np.str_('PR')), ('bahwa', np.str_('SC')), ('banyak', np.str_('DT')), ('buah', np.str_('NN')), ('tidak', np.str_('NEG')), ('pernah', np.str_('ADV')), ('sampai', np.str_('IN')), ('ke', np.str_('IN')), ('meja', np.str_('NN')), ('makan', np.str_('VB')), ('hanya', np.str_('ADV')), ('karena', np.str_('SC')), ('penampilan', np.str_('NN')), ('nya', np.str_('PR')), ('yang', np.str_('PR')), ('dianggap', np.str_('VB')), ('kurang', np.str_('ADV')), ('sempurna', np.str_('JJ'))]"
2216,Buah-buahan dengan tampilan tak sempurna tersebut mulai dari bentuk ukuran hingga warna dinilai sebagai buah cacat atau imperfect.,"[('Buah-buahan', np.str_('NN')), ('dengan', np.str_('IN')), ('tampilan', np.str_('NN')), ('tak', np.str_('NEG')), ('sempurna', np.str_('JJ')), ('tersebut', np.str_('DT')), ('mulai', np.str_('VB')), ('dari', np.str_('IN')), ('bentuk', np.str_('NN')), ('ukuran', np.str_('NN')), ('hingga', np.str_('IN')), ('warna', np.str_('NN')), ('dinilai', np.str_('VB')), ('sebagai', np.str_('IN')), ('buah', np.str_('NN')), ('cacat', np.str_('JJ')), ('atau', np.str_('CC')), ('imperfect', np.str_('FW')), ('.', 'SYM')]"
2217,Buah-buahan ini juga dikenal dengan istilah ugly fruit.,"[('Buah-buahan', np.str_('NN')), ('ini', np.str_('DT')), ('juga', np.str_('ADV')), ('dikenal', np.str_('VB')), ('dengan', np.str_('IN')), ('istilah', np.str_('NN')), ('ugly', np.str_('FW')), ('fruit', np.str_('FW')), ('.', 'SYM')]"
2218,Meski rasa dan kandungan gizinya sama dengan buah sempurna produk ugly fruit sering kali ditolak pasar dan akhirnya terbuang.,"[('Meski', np.str_('SC')), ('rasa', np.str_('NN')), ('dan', np.str_('CC')), ('kandungan', np.str_('NN')), ('gizi', np.str_('NN')), ('nya', np.str_('PR')), ('sama', np.str_('JJ')), ('dengan', np.str_('IN')), ('buah', np.str_('NN')), ('sempurna', np.str_('JJ')), ('produk', np.str_('NN')), ('ugly', np.str_('FW')), ('fruit', np.str_('FW')), ('sering', np.str_('ADV')), ('kali', np.str_('NN')), ('ditolak', np.str_('VB')), ('pasar', np.str_('NN')), ('dan', np.str_('CC')), ('akhirnya', np.str_('ADV')), ('terbuang', np.str_('JJ')), ('.', 'SYM')]"
2219,Padahal jika dikelola dengan baik ugly fruit menyimpan potensi besar baik dari sisi ekonomi maupun keberlanjutan lingkungan.,"[('Padahal', np.str_('CC')), ('jika', np.str_('SC')), ('dikelola', np.str_('VB')), ('dengan', np.str_('IN')), ('baik', np.str_('JJ')), ('ugly', np.str_('FW')), ('fruit', np.str_('FW')), ('menyimpan', np.str_('VB')), ('potensi', np.str_('NN')), ('besar', np.str_('JJ')), ('baik', np.str_('JJ')), ('dari', np.str_('IN')), ('sisi', np.str_('NN')), ('ekonomi', np.str_('NN')), ('maupun', np.str_('CC')), ('keberlanjutan', np.str_('NN')), ('lingkungan', np.str_('NN')), ('.', 'SYM')]"
2220,Data World Fruit Map 2023 mencatat Indonesia menghasilkan sekitar 249 juta ton buah segar per tahun Bahkan menjadikannya produsen buah segar terbesar kedelapan di dunia.,"[('Data', np.str_('NN')), ('World', np.str_('NNP')), ('Fruit', np.str_('NNP')), ('Map', np.str_('NNP')), ('2023', np.str_('NUM')), ('mencatat', np.str_('VB')), ('Indonesia', np.str_('NNP')), ('menghasilkan', np.str_('VB')), ('sekitar', np.str_('ADV')), ('249', np.str_('NUM')), ('juta', np.str_('NUM')), ('ton', np.str_('NN')), ('buah', np.str_('NN')), ('segar', np.str_('JJ')), ('per', np.str_('IN')), ('tahun', np.str_('NN')), ('Bahkan', np.str_('ADV')), ('menjadikan', np.str_('VB')), ('nya', np.str_('PR')), ('produsen', np.str_('NN')), ('buah', np.str_('NN')), ('segar', np.str_('JJ')), ('terbesar', np.str_('JJ')), ('kedelapan', np.str_('NUM')), ('di', np.str_('IN')), ('dunia', np.str_('NN')), ('.', 'SYM')]"
2221,Kompas.id 17 Juli 2023,"[('Kompas.id', np.str_('NNP')), ('17', np.str_('NUM')), ('Juli', np.str_('NNP')), ('2023', np.str_('NUM'))]"
2222,Sayangnya hasil riset Kementerian Perencanaan Pembangunan Nasional/Badan Perencanaan Pembangunan Nasional PPN/Bappenas Indonesia kehilangan 2348 juta ton makanan yang terbuang food loss and waste/FLW per tahun sejak 20002019.,"[('Sayangnya', np.str_('NN')), ('hasil', np.str_('NN')), ('riset', np.str_('NN')), ('Kementerian', np.str_('NNP')), ('Perencanaan', np.str_('NNP')), ('Pembangunan', np.str_('NNP')), ('Nasional', np.str_('NNP')), ('/', 'SYM'), ('Badan', np.str_('NNP')), ('Perencanaan', np.str_('NNP')), ('Pembangunan', np.str_('NNP')), ('Nasional', np.str_('NNP')), ('PPN', np.str_('NNP')), ('/', 'SYM'), ('Bappenas', np.str_('NNP')), ('Indonesia', np.str_('NNP')), ('kehilangan', np.str_('NN')), ('2348', np.str_('NUM')), ('juta', np.str_('NUM')), ('ton', np.str_('NN')), ('makanan', np.str_('NN')), ('yang', np.str_('PR')), ('terbuang', np.str_('VB')), ('food', np.str_('FW')), ('loss', np.str_('FW')), ('and', np.str_('NNP')), ('waste', np.str_('FW')), ('/', 'SYM'), ('FLW', np.str_('NNP')), ('per', np.str_('IN')), ('tahun', np.str_('NN')), ('sejak', np.str_('IN')), ('20002019', np.str_('NUM')), ('.', 'SYM')]"
2223,Adapun buah menempati urutan kedua dengan proporsi 20 persen.,"[('Adapun', np.str_('IN')), ('buah', np.str_('NN')), ('menempati', np.str_('VB')), ('urutan', np.str_('NN')), ('kedua', np.str_('JJ')), ('dengan', np.str_('IN')), ('proporsi', np.str_('NN')), ('20', np.str_('NUM')), ('persen', np.str_('NUM')), ('.', 'SYM')]"
2224,Besarnya dampak food loss memengaruhi tingkat pengolahan pemurnian produk makanan serta tahap hulu atau hilir dalam rantai pasokan makanan.,"[('Besar', np.str_('JJ')), ('nya', np.str_('DT')), ('dampak', np.str_('NN')), ('food', np.str_('FW')), ('loss', np.str_('FW')), ('memengaruhi', np.str_('VB')), ('tingkat', np.str_('NN')), ('pengolahan', np.str_('NN')), ('pemurnian', np.str_('NN')), ('produk', np.str_('NN')), ('makanan', np.str_('NN')), ('serta', np.str_('CC')), ('tahap', np.str_('NN')), ('hulu', np.str_('NN')), ('atau', np.str_('CC')), ('hilir', np.str_('NN')), ('dalam', np.str_('IN')), ('rantai', np.str_('VB')), ('pasokan', np.str_('NN')), ('makanan', np.str_('NN')), ('.', 'SYM')]"
2225,Hal itu menyebabkan kuantitas dan kualitas makanan menjadi hilang kata Kepala Organisasi Riset Pertanian dan Pangan ORPP/ROAF Badan Riset dan Inovasi Nasional BRIN Puji Lestari dalam diskusi daring bertajuk Reduction of Food Loss onn Tropical Fruits Jumat 3/6/2022.,"[('Hal', np.str_('NN')), ('itu', np.str_('DT')), ('menyebabkan', np.str_('VB')), ('kuantitas', np.str_('NN')), ('dan', np.str_('CC')), ('kualitas', np.str_('NN')), ('makanan', np.str_('NN')), ('menjadi', np.str_('VB')), ('hilang', np.str_('VB')), ('kata', np.str_('NN')), ('Kepala', np.str_('NNP')), ('Organisasi', np.str_('NNP')), ('Riset', np.str_('NNP')), ('Pertanian', np.str_('NNP')), ('dan', np.str_('CC')), ('Pangan', np.str_('NNP')), ('ORPP', np.str_('NNP')), ('/', 'SYM'), ('ROAF', np.str_('NNP')), ('Badan', np.str_('NNP')), ('Riset', np.str_('NNP')), ('dan', np.str_('CC')), ('Inovasi', np.str_('NNP')), ('Nasional', np.str_('NNP')), ('BRIN', np.str_('NNP')), ('Puji', np.str_('NNP')), ('Lestari', np.str_('NNP')), ('dalam', np.str_('IN')), ('diskusi', np.str_('NN')), ('daring', np.str_('FW')), ('bertajuk', np.str_('VB')), ('Reduction', np.str_('NNP')), ('of', np.str_('NNP')), ('Food', np.str_('NNP')), ('Loss', np.str_('NNP')), ('onn', np.str_('NN')), ('Tropical', np.str_('NNP')), ('Fruits', np.str_('NNP')), ('Jumat', np.str_('NNP')), ('3/6/2022', np.str_('NUM')), ('.', 'SYM')]"
2226,Buah-buahan yang dibuang di tempat pembuangan akhir TPA menghasilkan gas metana yang 25 kali lebih berpotensi mempercepat pemanasan global dibanding karbon dioksida.,"[('Buah-buahan', np.str_('NN')), ('yang', np.str_('PR')), ('dibuang', np.str_('VB')), ('di', np.str_('IN')), ('tempat', np.str_('NN')), ('pembuangan', np.str_('NN')), ('akhir', np.str_('NN')), ('TPA', np.str_('NNP')), ('menghasilkan', np.str_('VB')), ('gas', np.str_('NN')), ('metana', np.str_('NN')), ('yang', np.str_('PR')), ('25', np.str_('NUM')), ('kali', np.str_('NN')), ('lebih', np.str_('ADV')), ('berpotensi', np.str_('VB')), ('mempercepat', np.str_('VB')), ('pemanasan', np.str_('NN')), ('global', np.str_('JJ')), ('dibanding', np.str_('VB')), ('karbon', np.str_('NN')), ('dioksida', np.str_('VB')), ('.', 'SYM')]"
