,sentence,pos_tag
2616,Vicky menekankan bahwa program BTPN Syariah fokus pada perempuan pra-sejahtera agar dapat mendukung kesejahteraan keluarga.,"[('Vicky', 'NNP'), ('menekankan', 'VB'), ('bahwa', 'SC'), ('program', 'NN'), ('BTPN', 'NNP'), ('Syariah', 'NNP'), ('fokus', 'NN'), ('pada', 'IN'), ('perempuan', 'NN'), ('pra-sejahtera', 'NN'), ('agar', 'SC'), ('dapat', 'ADV'), ('mendukung', 'VB'), ('kesejahteraan', 'NN'), ('keluarga', 'NN'), ('.', 'SYM')]"
2617,Lewat sistem kelompok nasabah bisa mendapatkan modal mulai dari Rp 15 juta hingga Rp 5 juta.,"[('Lewat', 'VB'), ('sistem', 'NN'), ('kelompok', 'NN'), ('nasabah', 'NN'), ('bisa', 'ADV'), ('mendapatkan', 'VB'), ('modal', 'NN'), ('mulai', 'VB'), ('dari', 'IN'), ('Rp', 'SYM'), ('15', 'NUM'), ('juta', 'NUM'), ('hingga', 'IN'), ('Rp', 'SYM'), ('5', 'NUM'), ('juta', 'NUM'), ('.', 'SYM')]"
2618,Ketika usaha produktif plafon modal dapat meningkat.,"[('Ketika', 'SC'), ('usaha', 'NN'), ('produktif', 'JJ'), ('plafon', 'NN'), ('modal', 'NN'), ('dapat', 'ADV'), ('meningkat', 'VB'), ('.', 'SYM')]"
2619,Setiap kelompok akan saling bekerja sama untuk membangun nilai-nilai unggul berani disiplin kerja keras dan saling membantu tambahnya.,"[('Setiap', 'DT'), ('kelompok', 'NN'), ('akan', 'ADV'), ('saling', 'ADV'), ('bekerja', 'VB'), ('sama', 'JJ'), ('untuk', 'SC'), ('membangun', 'VB'), ('nilai-nilai', 'NN'), ('unggul', 'JJ'), ('berani', 'VB'), ('disiplin', 'NN'), ('kerja', 'NN'), ('keras', 'JJ'), ('dan', 'CC'), ('saling', 'ADV'), ('membantu', 'VB'), ('tambah', 'VB'), ('nya', 'PR'), ('.', 'SYM')]"
2620,Selain akses keuangan BTPN Syariah juga memberikan edukasi bagi nasabah agar bisa tumbuh dan hidup sejahtera.,"[('Selain', 'CC'), ('akses', 'NN'), ('keuangan', 'NN'), ('BTPN', 'NNP'), ('Syariah', 'NNP'), ('juga', 'ADV'), ('memberikan', 'VB'), ('edukasi', 'NN'), ('bagi', 'IN'), ('nasabah', 'NN'), ('agar', 'SC'), ('bisa', 'ADV'), ('tumbuh', 'VB'), ('dan', 'CC'), ('hidup', 'VB'), ('sejahtera', 'ADV'), ('.', 'SYM')]"
2621,Dampingan dilakukan oleh bankir pemberdaya yang rutin mendampingi nasabah secara bersahabat.,"[('Dampingan', 'NN'), ('dilakukan', 'VB'), ('oleh', 'IN'), ('bankir', 'NN'), ('pemberdaya', 'NN'), ('yang', 'PR'), ('rutin', 'JJ'), ('mendampingi', 'VB'), ('nasabah', 'NN'), ('secara', 'IN'), ('bersahabat', 'VB'), ('.', 'SYM')]"
2622,Corporate dan Marketing Communication Head BTPN Syariah Ainul Yaqin mengungkapkan bahwa secara nasional BTPN Syariah telah memiliki 65 juta nasabah di antaranya 38 juta merupakan nasabah aktif.,"[('Corporate', 'NNP'), ('dan', 'CC'), ('Marketing', 'NNP'), ('Communication', 'NNP'), ('Head', 'NNP'), ('BTPN', 'NNP'), ('Syariah', 'NNP'), ('Ainul', 'NNP'), ('Yaqin', 'NNP'), ('mengungkapkan', 'VB'), ('bahwa', 'SC'), ('secara', 'IN'), ('nasional', 'JJ'), ('BTPN', 'NNP'), ('Syariah', 'NNP'), ('telah', 'ADV'), ('memiliki', 'VB'), ('65', 'NUM'), ('juta', 'NUM'), ('nasabah', 'NN'), ('di', 'IN'), ('antaranya', 'NN'), ('38', 'NUM'), ('juta', 'NUM'), ('merupakan', 'VB'), ('nasabah', 'NN'), ('aktif', 'JJ'), ('.', 'SYM')]"
2623,Nasabah yang tergabung dalam kelompok dapat produktif secara ekonomi dan memberdayakan orang-orang di sekitarnya kata Ainul.,"[('Nasabah', 'NN'), ('yang', 'PR'), ('tergabung', 'VB'), ('dalam', 'IN'), ('kelompok', 'NN'), ('dapat', 'ADV'), ('produktif', 'JJ'), ('secara', 'IN'), ('ekonomi', 'NN'), ('dan', 'CC'), ('memberdayakan', 'VB'), ('orang-orang', 'NN'), ('di', 'IN'), ('sekitar', 'NN'), ('nya', 'PR'), ('kata', 'NN'), ('Ainul', 'NNP'), ('.', 'SYM')]"
2624,Salah satu nasabah Santi warga Sawah Lebar Bengkulu mengaku mampu mengembangkan usaha ayam goreng dengan modal awal Rp 3 juta dari BTPN Syariah yang kini telah berkembang dengan plafon modal hingga Rp 8 juta.,"[('Salah', 'JJ'), ('satu', 'NUM'), ('nasabah', 'NN'), ('Santi', 'NNP'), ('warga', 'NN'), ('Sawah', 'NNP'), ('Lebar', 'NNP'), ('Bengkulu', 'NNP'), ('mengaku', 'VB'), ('mampu', 'ADV'), ('mengembangkan', 'VB'), ('usaha', 'NN'), ('ayam', 'NN'), ('goreng', 'VB'), ('dengan', 'IN'), ('modal', 'NN'), ('awal', 'NN'), ('Rp', 'SYM'), ('3', 'NUM'), ('juta', 'NUM'), ('dari', 'IN'), ('BTPN', 'NNP'), ('Syariah', 'NNP'), ('yang', 'PR'), ('kini', 'NN'), ('telah', 'ADV'), ('berkembang', 'VB'), ('dengan', 'IN'), ('plafon', 'NN'), ('modal', 'NN'), ('hingga', 'IN'), ('Rp', 'SYM'), ('8', 'NUM'), ('juta', 'NUM'), ('.', 'SYM')]"
2625,Kelompok saya berjumlah 21 orang semuanya bergerak di usaha kuliner dan berdagang ungkap Santi.,"[('Kelompok', 'NN'), ('saya', 'PR'), ('berjumlah', 'VB'), ('21', 'NUM'), ('orang', 'NN'), ('semuanya', 'ADV'), ('bergerak', 'VB'), ('di', 'IN'), ('usaha', 'NN'), ('kuliner', 'NN'), ('dan', 'CC'), ('berdagang', 'VB'), ('ungkap', 'VB'), ('Santi', 'NNP'), ('.', 'SYM')]"
2626,Erick Thohir Dorong Indonesia Punya Bullion Bank,"[('Erick', 'NNP'), ('Thohir', 'NNP'), ('Dorong', 'NNP'), ('Indonesia', 'NNP'), ('Punya', 'NNP'), ('Bullion', 'NNP'), ('Bank', 'NNP')]"
2627,Menteri Badan Usaha Milik Negara BUMN Erick Thohir mendorong adanya bullion bank atau tempat penyimpanan di Indonesia.,"[('Menteri', 'NNP'), ('Badan', 'NNP'), ('Usaha', 'NNP'), ('Milik', 'NNP'), ('Negara', 'NNP'), ('BUMN', 'NNP'), ('Erick', 'NNP'), ('Thohir', 'NNP'), ('mendorong', 'VB'), ('ada', 'NN'), ('nya', 'DT'), ('bullion', 'NN'), ('bank', 'NN'), ('atau', 'CC'), ('tempat', 'NN'), ('penyimpanan', 'NN'), ('di', 'IN'), ('Indonesia', 'NNP'), ('.', 'SYM')]"
2628,Bullion bank dapat menyediakan layanan kegiatan perbankan dengan instrumen logam mulia.,"[('Bullion', 'NNP'), ('bank', 'NN'), ('dapat', 'ADV'), ('menyediakan', 'VB'), ('layanan', 'NN'), ('kegiatan', 'NN'), ('perbankan', 'NN'), ('dengan', 'IN'), ('instrumen', 'NN'), ('logam', 'NN'), ('mulia', 'JJ'), ('.', 'SYM')]"
2629,Menurut Erick dorongan kehadiran bullion bank ini sejalan dengan produksi emas di Tanah Air yang mencapai angka puluhan ton.,"[('Menurut', 'IN'), ('Erick', 'NNP'), ('dorongan', 'NN'), ('kehadiran', 'NN'), ('bullion', 'NN'), ('bank', 'NN'), ('ini', 'DT'), ('sejalan', 'JJ'), ('dengan', 'IN'), ('produksi', 'NN'), ('emas', 'NN'), ('di', 'IN'), ('Tanah', 'NN'), ('Air', 'NNP'), ('yang', 'PR'), ('mencapai', 'VB'), ('angka', 'NN'), ('puluhan', 'NUM'), ('ton', 'NN'), ('.', 'SYM')]"
2630,Sehingga pemerintah mendorong agar ada keterlibatan masyarakat di dalamnya.,"[('Sehingga', 'SC'), ('pemerintah', 'NN'), ('mendorong', 'VB'), ('agar', 'SC'), ('ada', 'VB'), ('keterlibatan', 'NN'), ('masyarakat', 'NN'), ('di', 'IN'), ('dalam', 'NN'), ('nya', 'DT'), ('.', 'SYM')]"
2631,Dengan sekarang ada Freeport punya smelter bisa produksi sampai 50 ton.,"[('Dengan', 'IN'), ('sekarang', 'ADV'), ('ada', 'VB'), ('Freeport', 'NNP'), ('punya', 'VB'), ('smelter', 'FW'), ('bisa', 'ADV'), ('produksi', 'NN'), ('sampai', 'IN'), ('50', 'NUM'), ('ton', 'NN'), ('.', 'SYM')]"
2632,Ini nanti dibeli 30 ton oleh PT Antam Tbk itu penghematannya hampir Rp 200 triliun.,"[('Ini', 'PR'), ('nanti', 'VB'), ('dibeli', 'VB'), ('30', 'NUM'), ('ton', 'NN'), ('oleh', 'IN'), ('PT', 'NNP'), ('Antam', 'NNP'), ('Tbk', 'NNP'), ('itu', 'DT'), ('penghematan', 'NN'), ('nya', 'PR'), ('hampir', 'ADV'), ('Rp', 'SYM'), ('200', 'NUM'), ('triliun', 'NUM'), ('.', 'SYM')]"
2633,Itu sangat besar ujar Erick usai menghadiri penandatanganan kerja sama antara PT Freeport Indonesia PTFI dengan PT Aneka Tambang Antam Tbk di Jakarta Kamis 7/11/2024 malam.,"[('Itu', 'PR'), ('sangat', 'ADV'), ('besar', 'JJ'), ('ujar', 'VB'), ('Erick', 'NNP'), ('usai', 'SC'), ('menghadiri', 'VB'), ('penandatanganan', 'NN'), ('kerja', 'NN'), ('sama', 'JJ'), ('antara', 'IN'), ('PT', 'NNP'), ('Freeport', 'NNP'), ('Indonesia', 'NNP'), ('PTFI', 'NNP'), ('dengan', 'IN'), ('PT', 'NNP'), ('Aneka', 'NNP'), ('Tambang', 'NNP'), ('Antam', 'NNP'), ('Tbk', 'NNP'), ('di', 'IN'), ('Jakarta', 'NNP'), ('Kamis', 'NNP'), ('7/11/2024', 'NUM'), ('malam', 'NN'), ('.', 'SYM')]"
2634,Tapi tadi saya bilang tidak cukup di situ kembali base dari ekonomi masyarakat harus terus digali.,"[('Tapi', 'CC'), ('tadi', 'PR'), ('saya', 'PR'), ('bilang', 'VB'), ('tidak', 'NEG'), ('cukup', 'ADV'), ('di', 'IN'), ('situ', 'PR'), ('kembali', 'VB'), ('base', 'FW'), ('dari', 'IN'), ('ekonomi', 'NN'), ('masyarakat', 'NN'), ('harus', 'ADV'), ('terus', 'ADV'), ('digali', 'VB'), ('.', 'SYM')]"
2635,Misalnya untuk deposito atau tabungan emas.,"[('Misalnya', 'SC'), ('untuk', 'IN'), ('deposito', 'NN'), ('atau', 'CC'), ('tabungan', 'NN'), ('emas', 'NN'), ('.', 'SYM')]"
2636,Tabungan emas ini kita tidak punya bullion bank ungkapnya.,"[('Tabungan', 'NN'), ('emas', 'NN'), ('ini', 'DT'), ('kita', 'PR'), ('tidak', 'NEG'), ('punya', 'VB'), ('bullion', 'NN'), ('bank', 'NN'), ('ungkap', 'VB'), ('nya', 'PR'), ('.', 'SYM')]"
2637,Erick menyebut apabila sudah tersedia bullion bank maka masyarakat akan mulai mengenal dan terbiasa dengan tabungan emas.,"[('Erick', 'NNP'), ('menyebut', 'VB'), ('apabila', 'SC'), ('sudah', 'ADV'), ('tersedia', 'VB'), ('bullion', 'NN'), ('bank', 'NN'), ('maka', 'SC'), ('masyarakat', 'NN'), ('akan', 'ADV'), ('mulai', 'VB'), ('mengenal', 'VB'), ('dan', 'CC'), ('terbiasa', 'JJ'), ('dengan', 'IN'), ('tabungan', 'NN'), ('emas', 'NN'), ('.', 'SYM')]"
2638,Terlebih saat ini sejumlah sistem tabungan yang lebih spesifik seperti tabungan syariah dan pegadaian sudah lebih dulu dikenal luas masyarakat.,"[('Terlebih', 'JJ'), ('saat', 'SC'), ('ini', 'PR'), ('sejumlah', 'NUM'), ('sistem', 'NN'), ('tabungan', 'NN'), ('yang', 'PR'), ('lebih', 'ADV'), ('spesifik', 'JJ'), ('seperti', 'IN'), ('tabungan', 'NN'), ('syariah', 'JJ'), ('dan', 'CC'), ('pegadaian', 'NN'), ('sudah', 'ADV'), ('lebih', 'ADV'), ('dulu', 'NN'), ('dikenal', 'VB'), ('luas', 'JJ'), ('masyarakat', 'NN'), ('.', 'SYM')]"
2639,Kebetulan kita ada bank syariah ada pegadaian ya kita coba dorong masyarakat juga mulai menabung emas.,"[('Kebetulan', 'NN'), ('kita', 'PR'), ('ada', 'VB'), ('bank', 'NN'), ('syariah', 'JJ'), ('ada', 'VB'), ('pegadaian', 'NN'), ('ya', 'UH'), ('kita', 'PR'), ('coba', 'VB'), ('dorong', 'VB'), ('masyarakat', 'NN'), ('juga', 'ADV'), ('mulai', 'VB'), ('menabung', 'VB'), ('emas', 'NN'), ('.', 'SYM')]"
2640,Nah ini akan meningkatkan reserve-nya simpanan.,"[('Nah', 'UH'), ('ini', 'DT'), ('akan', 'ADV'), ('meningkatkan', 'VB'), ('reserve', 'FW'), ('-nya', 'DT'), ('simpanan', 'NN'), ('.', 'SYM')]"
2641,Yang tadi cuma 7083 itu bisa terus naik nanti ungkap Erick.,"[('Yang', 'PR'), ('tadi', 'PR'), ('cuma', 'ADV'), ('7083', 'NUM'), ('itu', 'DT'), ('bisa', 'ADV'), ('terus', 'ADV'), ('naik', 'VB'), ('nanti', 'VB'), ('ungkap', 'VB'), ('Erick', 'NNP'), ('.', 'SYM')]"
2642,Tetapi tidak hanya negara sendiri tetapi bersama masyarakat yang memang kita pastikan ekonominya makin hari makin baik katanya.,"[('Tetapi', 'CC'), ('tidak', 'NEG'), ('hanya', 'ADV'), ('negara', 'NN'), ('sendiri', 'DT'), ('tetapi', 'CC'), ('bersama', 'IN'), ('masyarakat', 'NN'), ('yang', 'PR'), ('memang', 'ADV'), ('kita', 'PR'), ('pastikan', 'VB'), ('ekonomi', 'NN'), ('nya', 'DT'), ('makin', 'ADV'), ('hari', 'NN'), ('makin', 'ADV'), ('baik', 'JJ'), ('kata', 'VB'), ('nya', 'PR'), ('.', 'SYM')]"
2643,Lebih lanjut Erick mengungkapkan pendirian bullion bank sudah pernah dirapatkan secara terbatas ratas bersama Presiden RI.,"[('Lebih', 'ADV'), ('lanjut', 'JJ'), ('Erick', 'NNP'), ('mengungkapkan', 'VB'), ('pendirian', 'NN'), ('bullion', 'NN'), ('bank', 'NN'), ('sudah', 'ADV'), ('pernah', 'ADV'), ('dirapatkan', 'VB'), ('secara', 'IN'), ('terbatas', 'JJ'), ('ratas', 'NN'), ('bersama', 'IN'), ('Presiden', 'NNP'), ('RI', 'NNP'), ('.', 'SYM')]"
2644,Hanya saja ia menegaskan bullion bank harus ada untuk menyambungkan dan memperluas ekosistem produksi emas di Indonesia.,"[('Hanya', 'ADV'), ('saja', 'ADV'), ('ia', 'PR'), ('menegaskan', 'VB'), ('bullion', 'NN'), ('bank', 'NN'), ('harus', 'ADV'), ('ada', 'VB'), ('untuk', 'SC'), ('menyambungkan', 'VB'), ('dan', 'CC'), ('memperluas', 'VB'), ('ekosistem', 'NN'), ('produksi', 'NN'), ('emas', 'NN'), ('di', 'IN'), ('Indonesia', 'NNP'), ('.', 'SYM')]"
2645,Memang kan sudah pernah di-rataskan dibicarakan bagaimana Indonesia harus punya bullion bank sendiri.,"[('Memang', 'ADV'), ('kan', 'RP'), ('sudah', 'ADV'), ('pernah', 'ADV'), ('di-rataskan', 'VB'), ('dibicarakan', 'VB'), ('bagaimana', 'ADV'), ('Indonesia', 'NNP'), ('harus', 'ADV'), ('punya', 'VB'), ('bullion', 'NN'), ('bank', 'NN'), ('sendiri', 'DT'), ('.', 'SYM')]"
2646,Nah ini yang tadi kalau dulu ekosistemnya emasnya belum nyambung.,"[('Nah', 'UH'), ('ini', 'PR'), ('yang', 'PR'), ('tadi', 'PR'), ('kalau', 'SC'), ('dulu', 'NN'), ('ekosistem', 'NN'), ('nya', 'DT'), ('emas', 'NN'), ('nya', 'PR'), ('belum', 'NEG'), ('nyambung', 'JJ'), ('.', 'SYM')]"
2647,Kalau ini kan nggak bisa menjadi proven.,"[('Kalau', 'SC'), ('ini', 'PR'), ('kan', 'RP'), ('nggak', 'NEG'), ('bisa', 'ADV'), ('menjadi', 'VB'), ('proven', 'NN'), ('.', 'SYM')]"
2648,Bahwa ini barangnya udah ada.,"[('Bahwa', 'NN'), ('ini', 'DT'), ('barang', 'NN'), ('nya', 'PR'), ('udah', 'ADV'), ('ada', 'VB'), ('.', 'SYM')]"
2649,Jadi supaya ekosistemnya besar jelas Erick.,"[('Jadi', 'JJ'), ('supaya', 'SC'), ('ekosistem', 'NN'), ('nya', 'PR'), ('besar', 'JJ'), ('jelas', 'JJ'), ('Erick', 'NNP'), ('.', 'SYM')]"
2650,Jadi ini kesempatannya akan jauh lebih besar dibandingkan tahun sebelumnya.,"[('Jadi', 'JJ'), ('ini', 'DT'), ('kesempatan', 'NN'), ('nya', 'PR'), ('akan', 'ADV'), ('jauh', 'JJ'), ('lebih', 'ADV'), ('besar', 'JJ'), ('dibandingkan', 'VB'), ('tahun', 'NN'), ('sebelumnya', 'JJ'), ('.', 'SYM')]"
2651,Jadi kita coba nanti dorong lagi di pemerintahan kebetulan kita punya tadi seperti pegadaian BSI BRI.,"[('Jadi', 'JJ'), ('kita', 'PR'), ('coba', 'VB'), ('nanti', 'VB'), ('dorong', 'VB'), ('lagi', 'ADV'), ('di', 'IN'), ('pemerintahan', 'NN'), ('kebetulan', 'ADV'), ('kita', 'PR'), ('punya', 'VB'), ('tadi', 'PR'), ('seperti', 'IN'), ('pegadaian', 'NN'), ('BSI', 'NNP'), ('BRI', 'NNP'), ('.', 'SYM')]"
2652,Ini bisa menjadi opsi tambah Ketua Umum PSSI itu.,"[('Ini', 'PR'), ('bisa', 'ADV'), ('menjadi', 'VB'), ('opsi', 'NN'), ('tambah', 'VB'), ('Ketua', 'NN'), ('Umum', 'NNP'), ('PSSI', 'NNP'), ('itu', 'DT'), ('.', 'SYM')]"
2653,Jaga Keseimbangan Perusahaan Jasa Raharja Raih Penghargaan Indonesia Best Insurance Awards 2024,"[('Jaga', 'VB'), ('Keseimbangan', 'NNP'), ('Perusahaan', 'NNP'), ('Jasa', 'NNP'), ('Raharja', 'NNP'), ('Raih', 'NNP'), ('Penghargaan', 'NNP'), ('Indonesia', 'NNP'), ('Best', 'NNP'), ('Insurance', 'NNP'), ('Awards', 'NNP'), ('2024', 'NUM')]"
2654,PT Jasa Raharja Persero meraih penghargaan Indonesia Best Social Insurance 2024 dalam kategori Social Insurance pada ajang Indonesia Best Insurance Awards 2024.,"[('PT', 'NN'), ('Jasa', 'NNP'), ('Raharja', 'NNP'), ('Persero', 'NNP'), ('meraih', 'VB'), ('penghargaan', 'NN'), ('Indonesia', 'NNP'), ('Best', 'NNP'), ('Social', 'NNP'), ('Insurance', 'NNP'), ('2024', 'NUM'), ('dalam', 'IN'), ('kategori', 'NN'), ('Social', 'NNP'), ('Insurance', 'NNP'), ('pada', 'IN'), ('ajang', 'NN'), ('Indonesia', 'NNP'), ('Best', 'NNP'), ('Insurance', 'NNP'), ('Awards', 'NNP'), ('2024', 'NUM'), ('.', 'SYM')]"
2655,Apresiasi tersebut diberikan atas upaya perusahaan yang sukses menjaga keseimbangan antara kualitas layanan sosial dan kinerja keuangan yang solid.,"[('Apresiasi', 'NN'), ('tersebut', 'DT'), ('diberikan', 'VB'), ('atas', 'IN'), ('upaya', 'NN'), ('perusahaan', 'NN'), ('yang', 'PR'), ('sukses', 'JJ'), ('menjaga', 'VB'), ('keseimbangan', 'NN'), ('antara', 'IN'), ('kualitas', 'NN'), ('layanan', 'NN'), ('sosial', 'JJ'), ('dan', 'CC'), ('kinerja', 'NN'), ('keuangan', 'NN'), ('yang', 'PR'), ('solid', 'NN'), ('.', 'SYM')]"
2656,Penghargaan diterima oleh Direktur Keuangan Jasa Raharja Bayu Rafisukmawan pada acara yang berlangsung di The Sultan Hotel  Residence Jakarta Kamis 31/10/2024.,"[('Penghargaan', 'NN'), ('diterima', 'VB'), ('oleh', 'IN'), ('Direktur', 'NNP'), ('Keuangan', 'NNP'), ('Jasa', 'NNP'), ('Raharja', 'NNP'), ('Bayu', 'NNP'), ('Rafisukmawan', 'NNP'), ('pada', 'IN'), ('acara', 'NN'), ('yang', 'PR'), ('berlangsung', 'VB'), ('di', 'IN'), ('The', 'NNP'), ('Sultan', 'NNP'), ('Hotel', 'NNP'), ('Residence', 'NNP'), ('Jakarta', 'NNP'), ('Kamis', 'NNP'), ('31/10/2024', 'NUM'), ('.', 'SYM')]"
2657,Bayu menyampaikan bahwa penghargaan tersebut mencerminkan komitmen Jasa Raharja dalam terus berinovasi untuk menyediakan layanan sosial yang tidak hanya berkualitas tetapi juga mudah diakses oleh masyarakat.,"[('Bayu', 'NNP'), ('menyampaikan', 'VB'), ('bahwa', 'SC'), ('penghargaan', 'NN'), ('tersebut', 'DT'), ('mencerminkan', 'VB'), ('komitmen', 'NN'), ('Jasa', 'NNP'), ('Raharja', 'NNP'), ('dalam', 'IN'), ('terus', 'ADV'), ('berinovasi', 'VB'), ('untuk', 'SC'), ('menyediakan', 'VB'), ('layanan', 'NN'), ('sosial', 'JJ'), ('yang', 'PR'), ('tidak', 'NEG'), ('hanya', 'ADV'), ('berkualitas', 'VB'), ('tetapi', 'CC'), ('juga', 'ADV'), ('mudah', 'JJ'), ('diakses', 'VB'), ('oleh', 'IN'), ('masyarakat', 'NN'), ('.', 'SYM')]"
2658,Kami tidak hanya berfokus pada stabilitas keuangan tetapi juga berupaya meningkatkan kualitas pelayanan untuk memberikan kenyamanan dan kepastian bagi masyarakat terutama dalam hal perlindungan asuransi sosial yang andal dan efektif ujarnya dalam siaran pers yang diterima Kamis 7/11/2024.,"[('Kami', 'PR'), ('tidak', 'NEG'), ('hanya', 'ADV'), ('berfokus', 'VB'), ('pada', 'IN'), ('stabilitas', 'NN'), ('keuangan', 'NN'), ('tetapi', 'CC'), ('juga', 'ADV'), ('berupaya', 'VB'), ('meningkatkan', 'VB'), ('kualitas', 'NN'), ('pelayanan', 'NN'), ('untuk', 'SC'), ('memberikan', 'VB'), ('kenyamanan', 'NN'), ('dan', 'CC'), ('kepastian', 'NN'), ('bagi', 'IN'), ('masyarakat', 'NN'), ('terutama', 'JJ'), ('dalam', 'IN'), ('hal', 'NN'), ('perlindungan', 'NN'), ('asuransi', 'NN'), ('sosial', 'JJ'), ('yang', 'PR'), ('andal', 'VB'), ('dan', 'CC'), ('efektif', 'JJ'), ('ujar', 'VB'), ('nya', 'PR'), ('dalam', 'IN'), ('siaran', 'NN'), ('pers', 'NN'), ('yang', 'PR'), ('diterima', 'VB'), ('Kamis', 'NNP'), ('7/11/2024', 'NUM'), ('.', 'SYM')]"
2659,DOK.,"[('DOK', 'NNP'), ('.', 'SYM')]"
2660,Humas Jasa Raharja  PT Jasa Raharja Persero meraih penghargaan Indonesia Best Social Insurance 2024 dalam kategori Social Insurance pada ajang Indonesia Best Insurance Awards 2024.,"[('Humas', 'NNP'), ('Jasa', 'NNP'), ('Raharja', 'NNP'), ('PT', 'NNP'), ('Jasa', 'NNP'), ('Raharja', 'NNP'), ('Persero', 'NNP'), ('meraih', 'VB'), ('penghargaan', 'NN'), ('Indonesia', 'NNP'), ('Best', 'NNP'), ('Social', 'NNP'), ('Insurance', 'NNP'), ('2024', 'NUM'), ('dalam', 'IN'), ('kategori', 'NN'), ('Social', 'NNP'), ('Insurance', 'NNP'), ('pada', 'IN'), ('ajang', 'NN'), ('Indonesia', 'NNP'), ('Best', 'NNP'), ('Insurance', 'NNP'), ('Awards', 'NNP'), ('2024', 'NUM'), ('.', 'SYM')]"
2661,Penghargaan yang diberikan oleh Warta Ekonomi ini menjadi dorongan bagi Jasa Raharja untuk terus memperkuat layanan yang terintegrasi dan lebih responsif terhadap kebutuhan masyarakat.,"[('Penghargaan', 'NN'), ('yang', 'PR'), ('diberikan', 'VB'), ('oleh', 'IN'), ('Warta', 'NNP'), ('Ekonomi', 'NNP'), ('ini', 'DT'), ('menjadi', 'VB'), ('dorongan', 'NN'), ('bagi', 'IN'), ('Jasa', 'NNP'), ('Raharja', 'NNP'), ('untuk', 'SC'), ('terus', 'ADV'), ('memperkuat', 'VB'), ('layanan', 'NN'), ('yang', 'PR'), ('terintegrasi', 'VB'), ('dan', 'CC'), ('lebih', 'ADV'), ('responsif', 'NN'), ('terhadap', 'IN'), ('kebutuhan', 'NN'), ('masyarakat', 'NN'), ('.', 'SYM')]"
2662,Kolaborasi dan adaptasi di tengah perubahan ekonomi global sangat penting.,"[('Kolaborasi', 'NN'), ('dan', 'CC'), ('adaptasi', 'NN'), ('di', 'IN'), ('tengah', 'NN'), ('perubahan', 'NN'), ('ekonomi', 'NN'), ('global', 'JJ'), ('sangat', 'ADV'), ('penting', 'JJ'), ('.', 'SYM')]"
2663,Industri asuransi harus tetap tangguh dan dapat memberikan kontribusi positif pada perekonomian nasional melalui inovasi dan peningkatan kualitas layanan ucap Bayu.,"[('Industri', 'NN'), ('asuransi', 'NN'), ('harus', 'ADV'), ('tetap', 'ADV'), ('tangguh', 'JJ'), ('dan', 'CC'), ('dapat', 'ADV'), ('memberikan', 'VB'), ('kontribusi', 'NN'), ('positif', 'JJ'), ('pada', 'IN'), ('perekonomian', 'NN'), ('nasional', 'JJ'), ('melalui', 'IN'), ('inovasi', 'NN'), ('dan', 'CC'), ('peningkatan', 'NN'), ('kualitas', 'NN'), ('layanan', 'NN'), ('ucap', 'VB'), ('Bayu', 'NNP'), ('.', 'SYM')]"
2664,Indonesia Best Insurance Awards 2024 diselenggarakan oleh Warta Ekonomi dengan tujuan untuk mendorong industri asuransi agar terus berinovasi dan memberikan layanan yang lebih baik serta mudah dijangkau oleh masyarakat luas.,"[('Indonesia', 'NNP'), ('Best', 'NNP'), ('Insurance', 'NNP'), ('Awards', 'NNP'), ('2024', 'NUM'), ('diselenggarakan', 'VB'), ('oleh', 'IN'), ('Warta', 'NNP'), ('Ekonomi', 'NNP'), ('dengan', 'IN'), ('tujuan', 'NN'), ('untuk', 'SC'), ('mendorong', 'VB'), ('industri', 'NN'), ('asuransi', 'NN'), ('agar', 'SC'), ('terus', 'ADV'), ('berinovasi', 'VB'), ('dan', 'CC'), ('memberikan', 'VB'), ('layanan', 'NN'), ('yang', 'PR'), ('lebih', 'ADV'), ('baik', 'JJ'), ('serta', 'CC'), ('mudah', 'JJ'), ('dijangkau', 'VB'), ('oleh', 'IN'), ('masyarakat', 'NN'), ('luas', 'JJ'), ('.', 'SYM')]"
2665,Melalui penghargaan tersebut diharapkan industri asuransi dapat semakin menunjukkan perannya dalam mendukung perekonomian Indonesia bahkan di tengah tantangan ekonomi global yang terus berkembang.,"[('Melalui', 'IN'), ('penghargaan', 'NN'), ('tersebut', 'DT'), ('diharapkan', 'VB'), ('industri', 'NN'), ('asuransi', 'NN'), ('dapat', 'ADV'), ('semakin', 'ADV'), ('menunjukkan', 'VB'), ('peran', 'NN'), ('nya', 'PR'), ('dalam', 'IN'), ('mendukung', 'VB'), ('perekonomian', 'NN'), ('Indonesia', 'NNP'), ('bahkan', 'IN'), ('di', 'IN'), ('tengah', 'NN'), ('tantangan', 'NN'), ('ekonomi', 'NN'), ('global', 'JJ'), ('yang', 'PR'), ('terus', 'ADV'), ('berkembang', 'VB'), ('.', 'SYM')]"
2666,Ekonom Sebut Kenaikan PPN Dapat Hambat Pertumbuhan Ekonomi,"[('Ekonom', 'NNP'), ('Sebut', 'VB'), ('Kenaikan', 'NNP'), ('PPN', 'NNP'), ('Dapat', 'ADV'), ('Hambat', 'NNP'), ('Pertumbuhan', 'NNP'), ('Ekonomi', 'NNP')]"
